Date,Fear Greed,Put Call,VIX
2011-01-03,68.0,0.4,17.610001
2011-01-04,68.0,0.43,17.379999
2011-01-05,67.0,0.48,17.02
2011-01-06,64.0,0.46,17.4
2011-01-07,63.0,0.5,17.139999
2011-01-10,58.0,0.54,17.540001
2011-01-11,58.0,0.53,16.889999
2011-01-12,58.0,0.45,16.24
2011-01-13,58.0,0.5,16.389999
2011-01-14,60.0,0.37,15.46
2011-01-18,56.0,0.44,15.87
2011-01-19,55.0,0.47,17.309999
2011-01-20,54.0,0.67,17.99
2011-01-21,47.0,0.55,18.469999
2011-01-24,45.0,0.51,17.65
2011-01-25,43.0,0.63,17.59
2011-01-26,43.0,0.58,16.639999
2011-01-27,43.0,0.56,16.15
2011-01-28,43.0,0.65,20.040001
2011-01-31,41.0,0.61,19.530001
2011-02-01,41.0,0.49,17.629999
2011-02-02,46.0,0.45,17.299999
2011-02-03,47.0,0.58,16.690001
2011-02-04,49.0,0.64,15.93
2011-02-07,56.0,0.46,16.280001
2011-02-08,56.0,0.52,15.81
2011-02-09,56.0,0.52,15.87
2011-02-10,56.0,0.55,16.09
2011-02-11,56.0,0.51,15.69
2011-02-14,61.0,0.51,15.95
2011-02-15,61.0,0.53,16.370001
2011-02-16,61.0,0.58,16.719999
2011-02-17,61.0,0.5,16.59
2011-02-18,56.0,0.61,16.43
2011-02-22,42.0,0.68,20.799999
2011-02-23,42.0,0.72,22.129999
2011-02-24,42.0,0.71,21.32
2011-02-25,42.0,0.49,19.219999
2011-02-28,43.0,0.53,18.35
2011-03-01,43.0,0.64,21.01
2011-03-02,42.0,0.55,20.700001
2011-03-03,41.0,0.55,18.6
2011-03-04,39.0,0.57,19.059999
2011-03-07,35.0,0.64,20.66
2011-03-08,27.0,0.54,19.82
2011-03-09,26.0,0.6,20.219999
2011-03-10,26.0,0.73,21.879999
2011-03-11,26.0,0.62,20.08
2011-03-14,13.0,0.67,21.129999
2011-03-15,13.0,0.71,24.32
2011-03-16,11.0,0.79,29.4
2011-03-17,9.0,0.71,26.370001
2011-03-18,9.0,0.67,24.440001
2011-03-21,14.0,0.49,20.610001
2011-03-22,15.0,0.55,20.209999
2011-03-23,16.0,0.59,19.17
2011-03-24,16.0,0.55,18.0
2011-03-25,19.0,0.53,17.91
2011-03-28,23.0,0.56,19.440001
2011-03-29,23.0,0.52,18.16
2011-03-30,24.0,0.54,17.709999
2011-03-31,24.0,0.56,17.74
2011-04-01,27.0,0.51,17.4
2011-04-04,31.0,0.59,17.5
2011-04-05,35.0,0.56,17.25
2011-04-06,37.0,0.55,16.9
2011-04-07,37.0,0.53,17.110001
2011-04-08,37.0,0.58,17.870001
2011-04-11,34.0,0.62,16.59
2011-04-12,33.0,0.58,17.09
2011-04-13,33.0,0.65,16.92
2011-04-14,30.0,0.69,16.27
2011-04-15,28.0,0.63,15.32
2011-04-18,24.0,0.6,16.959999
2011-04-19,24.0,0.64,15.83
2011-04-20,25.0,0.51,15.07
2011-04-21,30.0,0.62,14.69
2011-04-25,35.0,0.57,15.77
2011-04-26,36.0,0.57,15.62
2011-04-27,37.0,0.59,15.35
2011-04-28,37.0,0.54,14.62
2011-04-29,41.0,0.59,14.75
2011-05-02,36.0,0.5,15.99
2011-05-03,31.0,0.61,16.700001
2011-05-04,30.0,0.72,17.08
2011-05-05,29.0,0.65,18.200001
2011-05-06,27.0,0.62,18.4
2011-05-09,28.0,0.63,17.16
2011-05-10,31.0,0.58,15.91
2011-05-11,31.0,0.67,16.950001
2011-05-12,32.0,0.67,16.030001
2011-05-13,32.0,0.73,17.07
2011-05-16,27.0,0.61,18.24
2011-05-17,27.0,0.75,17.549999
2011-05-18,25.0,0.68,16.23
2011-05-19,23.0,0.7,15.52
2011-05-20,22.0,0.75,17.43
2011-05-23,16.0,0.69,18.27
2011-05-24,13.0,0.61,17.82
2011-05-25,13.0,0.51,17.07
2011-05-26,15.0,0.6,16.09
2011-05-27,16.0,0.51,15.98
2011-05-31,16.0,0.54,15.45
2011-06-01,15.0,0.76,18.299999
2011-06-02,12.0,0.71,18.09
2011-06-03,9.0,0.71,17.950001
2011-06-06,6.0,0.8,18.49
2011-06-07,6.0,0.74,18.07
2011-06-08,6.0,0.95,18.790001
2011-06-09,6.0,0.77,17.77
2011-06-10,5.0,1.01,18.860001
2011-06-13,6.0,0.73,19.610001
2011-06-14,5.0,0.65,18.26
2011-06-15,5.0,1.09,21.32
2011-06-16,6.0,1.03,22.73
2011-06-17,7.0,1.09,21.85
2011-06-20,9.0,0.57,19.99
2011-06-21,9.0,0.59,18.860001
2011-06-22,10.0,0.53,18.52
2011-06-23,10.0,0.65,19.290001
2011-06-24,11.0,0.7,21.1
2011-06-27,25.0,0.62,20.559999
2011-06-28,29.0,0.59,19.17
2011-06-29,30.0,0.56,17.27
2011-06-30,32.0,0.54,16.52
2011-07-01,34.0,0.55,15.87
2011-07-05,51.0,0.64,16.059999
2011-07-06,52.0,0.71,16.34
2011-07-07,48.0,0.56,15.95
2011-07-08,43.0,0.58,15.95
2011-07-11,35.0,0.74,18.389999
2011-07-12,31.0,0.67,19.870001
2011-07-13,31.0,0.67,19.91
2011-07-14,31.0,0.78,20.799999
2011-07-15,32.0,0.64,19.530001
2011-07-18,44.0,0.68,20.950001
2011-07-19,44.0,0.51,19.209999
2011-07-20,47.0,0.61,19.09
2011-07-21,48.0,0.56,17.559999
2011-07-22,51.0,0.6,17.52
2011-07-25,38.0,0.6,19.35
2011-07-26,35.0,0.58,20.23
2011-07-27,27.0,0.66,22.98
2011-07-28,27.0,0.68,23.74
2011-07-29,16.0,0.77,25.25
2011-08-01,10.0,0.76,23.66
2011-08-02,8.0,0.68,24.790001
2011-08-03,2.0,0.77,23.379999
2011-08-04,5.0,0.96,31.66
2011-08-05,5.0,0.94,32.0
2011-08-08,1.0,1.07,48.0
2011-08-09,2.0,0.85,35.060001
2011-08-10,2.0,0.81,42.990002
2011-08-11,3.0,0.62,39.0
2011-08-12,6.0,0.75,36.360001
2011-08-15,7.0,0.68,31.870001
2011-08-16,11.0,0.74,32.849998
2011-08-17,7.0,0.8,31.58
2011-08-18,7.0,0.96,42.669998
2011-08-19,6.0,1.03,43.049999
2011-08-22,7.0,0.73,42.439999
2011-08-23,9.0,0.67,36.27
2011-08-24,8.0,0.66,35.900002
2011-08-25,11.0,0.77,39.759998
2011-08-26,12.0,0.73,35.59
2011-08-29,22.0,0.54,32.279999
2011-08-30,22.0,0.72,32.889999
2011-08-31,28.0,0.65,31.620001
2011-09-01,26.0,0.69,31.82
2011-09-02,26.0,0.84,33.919998
2011-09-06,27.0,0.75,37.0
2011-09-07,28.0,0.62,33.380001
2011-09-08,25.0,0.71,34.32
2011-09-09,25.0,0.86,38.52
2011-09-12,31.0,0.72,38.59
2011-09-13,31.0,0.71,36.91
2011-09-14,31.0,0.64,34.599998
2011-09-15,33.0,0.68,31.969999
2011-09-16,38.0,0.67,30.98
2011-09-19,39.0,0.62,32.73
2011-09-20,32.0,0.63,32.860001
2011-09-21,31.0,0.79,37.32
2011-09-22,28.0,0.85,41.349998
2011-09-23,28.0,0.65,41.25
2011-09-26,26.0,0.59,39.02
2011-09-27,25.0,0.61,37.709999
2011-09-28,27.0,0.82,41.080002
2011-09-29,23.0,0.8,38.84
2011-09-30,22.0,0.81,42.959999
2011-10-03,20.0,0.85,45.450001
2011-10-04,23.0,0.77,40.82
2011-10-05,27.0,0.69,37.810001
2011-10-06,33.0,0.67,36.27
2011-10-07,31.0,0.71,36.200001
2011-10-10,41.0,0.63,33.02
2011-10-11,41.0,0.77,32.860001
2011-10-12,42.0,0.64,31.26
2011-10-13,42.0,0.71,30.700001
2011-10-14,41.0,0.6,28.24
2011-10-17,48.0,0.71,33.389999
2011-10-18,48.0,0.62,31.559999
2011-10-19,48.0,0.71,34.439999
2011-10-20,54.0,0.74,34.779999
2011-10-21,66.0,0.5,31.32
2011-10-24,62.0,0.52,29.26
2011-10-25,62.0,0.79,32.220001
2011-10-26,71.0,0.7,29.860001
2011-10-27,67.0,0.5,25.459999
2011-10-28,66.0,0.55,24.530001
2011-10-31,62.0,0.77,29.959999
2011-11-01,62.0,0.89,34.77
2011-11-02,62.0,0.68,32.740002
2011-11-03,63.0,0.63,30.5
2011-11-04,60.0,0.79,30.16
2011-11-07,65.0,0.65,29.85
2011-11-08,65.0,0.65,27.48
2011-11-09,59.0,0.91,36.16
2011-11-10,60.0,0.75,32.810001
2011-11-11,60.0,0.64,30.040001
2011-11-14,54.0,0.77,31.129999
2011-11-15,54.0,0.71,31.219999
2011-11-16,55.0,0.74,33.509998
2011-11-17,52.0,0.82,34.509998
2011-11-18,46.0,0.9,32.0
2011-11-21,43.0,0.66,32.91
2011-11-22,41.0,0.67,31.969999
2011-11-23,39.0,0.71,33.98
2011-11-25,51.0,0.75,34.470001
2011-11-28,57.0,0.65,32.130001
2011-11-29,62.0,0.61,30.639999
2011-11-30,67.0,0.55,27.799999
2011-12-01,61.0,0.63,27.41
2011-12-02,67.0,0.58,27.52
2011-12-05,66.0,0.67,27.84
2011-12-06,66.0,0.73,28.129999
2011-12-07,66.0,0.73,28.67
2011-12-08,66.0,0.76,30.59
2011-12-09,65.0,0.7,26.379999
2011-12-12,62.0,0.6,25.67
2011-12-13,56.0,0.78,25.41
2011-12-14,61.0,0.82,26.040001
2011-12-15,61.0,0.9,25.110001
2011-12-16,60.0,0.89,24.290001
2011-12-19,74.0,0.61,24.92
2011-12-20,74.0,0.53,23.219999
2011-12-21,74.0,0.72,21.43
2011-12-22,78.0,0.68,21.16
2011-12-23,77.0,0.63,20.73
2011-12-27,75.0,0.71,21.91
2011-12-28,75.0,0.68,23.52
2011-12-29,75.0,0.69,22.65
2011-12-30,75.0,0.54,23.4
2012-01-03,77.0,0.55,22.969999
2012-01-04,77.0,0.74,22.219999
2012-01-05,78.0,0.61,21.48
2012-01-06,78.0,0.62,20.629999
2012-01-09,81.0,0.66,21.07
2012-01-10,82.0,0.57,20.690001
2012-01-11,83.0,0.54,21.049999
2012-01-12,83.0,0.57,20.469999
2012-01-13,83.0,0.6,20.91
2012-01-17,88.0,0.59,22.200001
2012-01-18,90.0,0.55,20.889999
2012-01-19,89.0,0.48,19.870001
2012-01-20,88.0,0.52,18.280001
2012-01-23,87.0,0.64,18.67
2012-01-24,87.0,0.62,18.91
2012-01-25,84.0,0.57,18.309999
2012-01-26,82.0,0.65,18.57
2012-01-27,82.0,0.6,18.530001
2012-01-30,82.0,0.67,19.4
2012-01-31,85.0,0.61,19.440001
2012-02-01,87.0,0.61,18.549999
2012-02-02,88.0,0.62,17.98
2012-02-03,88.0,0.51,17.1
2012-02-06,88.0,0.55,17.76
2012-02-07,86.0,0.58,17.65
2012-02-08,86.0,0.54,18.16
2012-02-09,85.0,0.55,18.629999
2012-02-10,83.0,0.75,20.790001
2012-02-13,83.0,0.53,19.040001
2012-02-14,81.0,0.6,19.540001
2012-02-15,82.0,0.63,21.139999
2012-02-16,81.0,0.62,19.219999
2012-02-17,80.0,0.51,17.780001
2012-02-21,79.0,0.61,18.190001
2012-02-22,78.0,0.63,18.190001
2012-02-23,79.0,0.67,16.799999
2012-02-24,79.0,0.69,17.309999
2012-02-27,75.0,0.64,18.190001
2012-02-28,75.0,0.57,17.959999
2012-02-29,72.0,0.67,18.43
2012-03-01,70.0,0.64,17.26
2012-03-02,68.0,0.6,17.290001
2012-03-05,66.0,0.73,18.049999
2012-03-06,63.0,0.78,20.870001
2012-03-07,62.0,0.62,19.07
2012-03-08,63.0,0.61,17.950001
2012-03-09,70.0,0.63,17.110001
2012-03-12,74.0,0.7,15.64
2012-03-13,79.0,0.59,14.8
2012-03-14,79.0,0.54,15.31
2012-03-15,79.0,0.52,15.42
2012-03-16,77.0,0.46,14.47
2012-03-19,73.0,0.5,15.04
2012-03-20,73.0,0.52,15.58
2012-03-21,71.0,0.55,15.13
2012-03-22,66.0,0.68,15.57
2012-03-23,71.0,0.61,14.82
2012-03-26,66.0,0.72,14.26
2012-03-27,66.0,0.55,15.59
2012-03-28,62.0,0.71,15.47
2012-03-29,62.0,0.67,15.48
2012-03-30,63.0,0.59,15.5
2012-04-02,63.0,0.52,15.64
2012-04-03,61.0,0.57,15.66
2012-04-04,63.0,0.66,16.440001
2012-04-05,55.0,0.6,16.700001
2012-04-09,46.0,0.69,18.809999
2012-04-10,39.0,0.67,20.389999
2012-04-11,39.0,0.65,20.02
2012-04-12,38.0,0.51,17.200001
2012-04-13,38.0,0.72,19.549999
2012-04-16,37.0,0.7,19.549999
2012-04-17,37.0,0.57,18.459999
2012-04-18,36.0,0.59,18.639999
2012-04-19,35.0,0.65,18.360001
2012-04-20,35.0,0.63,17.440001
2012-04-23,34.0,0.59,18.969999
2012-04-24,34.0,0.66,18.1
2012-04-25,38.0,0.48,16.82
2012-04-26,40.0,0.62,16.24
2012-04-27,41.0,0.6,16.32
2012-04-30,43.0,0.64,17.15
2012-05-01,42.0,0.53,16.6
2012-05-02,42.0,0.74,16.879999
2012-05-03,41.0,0.75,17.559999
2012-05-04,41.0,0.71,19.16
2012-05-07,38.0,0.65,18.940001
2012-05-08,32.0,0.74,19.049999
2012-05-09,32.0,0.67,20.08
2012-05-10,32.0,0.68,18.83
2012-05-11,25.0,0.74,19.889999
2012-05-14,23.0,0.84,21.870001
2012-05-15,20.0,0.81,21.969999
2012-05-16,14.0,0.88,22.27
2012-05-17,12.0,0.88,24.49
2012-05-18,12.0,0.99,25.1
2012-05-21,16.0,0.54,22.01
2012-05-22,15.0,0.63,22.48
2012-05-23,15.0,0.73,22.33
2012-05-24,14.0,0.74,21.540001
2012-05-25,13.0,0.66,21.76
2012-05-29,14.0,0.66,21.030001
2012-05-30,12.0,0.77,24.139999
2012-05-31,10.0,0.79,24.059999
2012-06-01,10.0,0.79,26.66
2012-06-04,14.0,0.78,26.120001
2012-06-05,14.0,0.69,24.68
2012-06-06,15.0,0.66,22.16
2012-06-07,16.0,0.64,21.719999
2012-06-08,19.0,0.78,21.23
2012-06-11,20.0,0.81,23.559999
2012-06-12,22.0,0.72,22.09
2012-06-13,19.0,0.92,24.27
2012-06-14,27.0,0.83,21.68
2012-06-15,35.0,0.69,21.110001
2012-06-18,36.0,0.57,18.32
2012-06-19,36.0,0.59,18.379999
2012-06-20,36.0,0.65,17.24
2012-06-21,33.0,0.8,20.08
2012-06-22,33.0,0.61,18.110001
2012-06-25,39.0,0.78,20.379999
2012-06-26,41.0,0.73,19.719999
2012-06-27,41.0,0.65,19.450001
2012-06-28,48.0,0.75,19.709999
2012-06-29,53.0,0.69,17.08
2012-07-02,56.0,0.72,16.799999
2012-07-03,59.0,0.65,16.66
2012-07-05,55.0,0.64,17.5
2012-07-06,51.0,0.75,17.1
2012-07-09,46.0,0.78,17.98
2012-07-10,48.0,0.72,18.719999
2012-07-11,44.0,0.81,17.950001
2012-07-12,44.0,0.7,18.33
2012-07-13,45.0,0.64,16.74
2012-07-16,48.0,0.67,17.110001
2012-07-17,52.0,0.67,16.48
2012-07-18,52.0,0.66,16.16
2012-07-19,51.0,0.68,15.45
2012-07-20,51.0,0.75,16.27
2012-07-23,47.0,0.7,18.620001
2012-07-24,41.0,0.66,20.469999
2012-07-25,51.0,0.71,19.34
2012-07-26,55.0,0.71,17.530001
2012-07-27,61.0,0.64,16.700001
2012-07-30,57.0,0.66,18.030001
2012-07-31,55.0,0.68,18.93
2012-08-01,55.0,0.72,18.959999
2012-08-02,49.0,0.78,17.57
2012-08-03,63.0,0.6,15.64
2012-08-06,71.0,0.63,15.95
2012-08-07,70.0,0.55,15.99
2012-08-08,73.0,0.58,15.32
2012-08-09,75.0,0.62,15.28
2012-08-10,70.0,0.7,14.74
2012-08-13,75.0,0.56,13.7
2012-08-14,74.0,0.66,14.85
2012-08-15,72.0,0.62,14.63
2012-08-16,78.0,0.69,14.29
2012-08-17,79.0,0.54,13.45
2012-08-20,75.0,0.62,14.02
2012-08-21,74.0,0.67,15.02
2012-08-22,74.0,0.65,15.11
2012-08-23,72.0,0.74,15.96
2012-08-24,70.0,0.68,15.18
2012-08-27,68.0,0.69,16.35
2012-08-28,68.0,0.61,16.49
2012-08-29,63.0,0.79,17.059999
2012-08-30,63.0,0.84,17.83
2012-08-31,59.0,0.67,17.469999
2012-09-04,71.0,0.75,17.98
2012-09-05,74.0,0.67,17.74
2012-09-06,76.0,0.59,15.6
2012-09-07,83.0,0.54,14.38
2012-09-10,78.0,0.66,16.280001
2012-09-11,86.0,0.54,16.41
2012-09-12,84.0,0.57,15.8
2012-09-13,91.0,0.54,14.05
2012-09-14,93.0,0.53,14.51
2012-09-17,92.0,0.64,14.59
2012-09-18,92.0,0.62,14.18
2012-09-19,92.0,0.56,13.88
2012-09-20,93.0,0.75,14.07
2012-09-21,93.0,0.62,13.98
2012-09-24,81.0,0.61,14.15
2012-09-25,81.0,0.73,15.43
2012-09-26,70.0,0.75,16.809999
2012-09-27,76.0,0.6,14.84
2012-09-28,71.0,0.76,15.73
2012-10-01,72.0,0.63,16.32
2012-10-02,75.0,0.55,15.71
2012-10-03,76.0,0.71,15.43
2012-10-04,77.0,0.58,14.55
2012-10-05,78.0,0.67,14.33
2012-10-08,72.0,0.55,15.11
2012-10-09,66.0,0.73,16.370001
2012-10-10,59.0,0.71,16.290001
2012-10-11,56.0,0.65,15.59
2012-10-12,56.0,0.74,16.139999
2012-10-15,54.0,0.73,15.27
2012-10-16,63.0,0.61,15.22
2012-10-17,61.0,0.59,15.07
2012-10-18,53.0,0.65,15.03
2012-10-19,56.0,0.8,17.059999
2012-10-22,56.0,0.67,16.620001
2012-10-23,42.0,0.86,18.83
2012-10-24,45.0,0.71,18.33
2012-10-25,41.0,0.76,18.120001
2012-10-26,40.0,0.77,17.809999
2012-10-31,45.0,0.68,18.6
2012-11-01,50.0,0.6,16.690001
2012-11-02,50.0,0.77,17.59
2012-11-05,46.0,0.61,18.42
2012-11-06,47.0,0.63,17.58
2012-11-07,45.0,0.76,19.08
2012-11-08,40.0,0.8,18.49
2012-11-09,39.0,0.82,18.610001
2012-11-12,35.0,0.65,16.68
2012-11-13,37.0,0.72,16.65
2012-11-14,31.0,0.78,17.92
2012-11-15,28.0,0.83,17.99
2012-11-16,28.0,0.81,16.41
2012-11-19,38.0,0.56,15.24
2012-11-20,42.0,0.67,15.08
2012-11-21,39.0,0.61,15.31
2012-11-23,47.0,0.59,15.14
2012-11-26,47.0,0.64,15.5
2012-11-27,49.0,0.58,15.92
2012-11-28,49.0,0.6,15.51
2012-11-29,52.0,0.62,15.06
2012-11-30,50.0,0.73,15.87
2012-12-03,45.0,0.57,16.639999
2012-12-04,45.0,0.81,17.120001
2012-12-05,45.0,0.6,16.459999
2012-12-06,45.0,0.67,16.58
2012-12-07,51.0,0.64,15.9
2012-12-10,55.0,0.62,16.049999
2012-12-11,55.0,0.59,15.57
2012-12-12,58.0,0.61,15.95
2012-12-13,60.0,0.61,16.559999
2012-12-14,57.0,0.7,17.0
2012-12-17,64.0,0.6,16.34
2012-12-18,67.0,0.51,15.57
2012-12-19,64.0,0.64,17.360001
2012-12-20,59.0,0.64,17.67
2012-12-21,56.0,0.71,17.84
2012-12-24,51.0,0.65,17.84
2012-12-26,58.0,0.74,19.48
2012-12-27,58.0,0.68,19.469999
2012-12-28,66.0,0.64,22.719999
2012-12-31,66.0,0.62,18.02
2013-01-02,68.0,0.55,14.68
2013-01-03,69.0,0.53,14.56
2013-01-04,82.0,0.64,13.83
2013-01-07,82.0,0.68,13.79
2013-01-08,80.0,0.78,13.62
2013-01-09,81.0,0.61,13.81
2013-01-10,85.0,0.66,13.49
2013-01-11,85.0,0.63,13.36
2013-01-14,86.0,0.52,13.52
2013-01-15,89.0,0.67,13.55
2013-01-16,85.0,0.75,13.42
2013-01-17,86.0,0.61,13.57
2013-01-18,89.0,0.54,12.46
2013-01-22,89.0,0.68,12.43
2013-01-23,92.0,0.69,12.46
2013-01-24,92.0,0.65,12.69
2013-01-25,91.0,0.64,12.89
2013-01-28,93.0,0.76,13.57
2013-01-29,94.0,0.68,13.31
2013-01-30,93.0,0.67,14.32
2013-01-31,89.0,0.73,14.28
2013-02-01,88.0,0.57,12.9
2013-02-04,80.0,0.69,14.67
2013-02-05,88.0,0.59,13.72
2013-02-06,81.0,0.6,13.41
2013-02-07,85.0,0.66,13.5
2013-02-08,83.0,0.57,13.02
2013-02-11,82.0,0.56,12.94
2013-02-12,82.0,0.61,12.64
2013-02-13,83.0,0.65,12.98
2013-02-14,87.0,0.62,12.66
2013-02-15,84.0,0.59,12.46
2013-02-19,81.0,0.58,12.31
2013-02-20,79.0,0.72,14.68
2013-02-21,68.0,0.72,15.22
2013-02-22,78.0,0.59,14.17
2013-02-25,62.0,0.73,18.99
2013-02-26,61.0,0.75,16.870001
2013-02-27,56.0,0.63,14.73
2013-02-28,61.0,0.67,15.51
2013-03-01,60.0,0.74,15.36
2013-03-04,60.0,0.67,14.01
2013-03-05,71.0,0.65,13.48
2013-03-06,69.0,0.54,13.53
2013-03-07,73.0,0.59,13.06
2013-03-08,82.0,0.62,12.59
2013-03-11,79.0,0.65,11.56
2013-03-12,77.0,0.61,12.27
2013-03-13,77.0,0.62,11.83
2013-03-14,79.0,0.64,11.3
2013-03-15,77.0,0.56,11.3
2013-03-18,70.0,0.65,13.36
2013-03-19,73.0,0.72,14.39
2013-03-20,69.0,0.59,12.67
2013-03-21,69.0,0.64,13.99
2013-03-22,69.0,0.69,13.57
2013-03-25,70.0,0.72,13.74
2013-03-26,68.0,0.62,12.77
2013-03-27,70.0,0.68,13.15
2013-03-28,72.0,0.62,12.7
2013-04-01,63.0,0.7,13.58
2013-04-02,63.0,0.64,12.78
2013-04-03,59.0,0.76,14.21
2013-04-04,55.0,0.73,13.89
2013-04-05,52.0,0.7,13.92
2013-04-08,53.0,0.58,13.19
2013-04-09,56.0,0.6,12.84
2013-04-10,56.0,0.58,12.36
2013-04-11,57.0,0.62,12.24
2013-04-12,57.0,0.7,12.06
2013-04-15,41.0,0.7,17.27
2013-04-16,52.0,0.7,13.96
2013-04-17,47.0,0.79,16.51
2013-04-18,35.0,0.75,17.559999
2013-04-19,41.0,0.85,14.97
2013-04-22,42.0,0.66,14.39
2013-04-23,46.0,0.66,13.48
2013-04-24,48.0,0.58,13.61
2013-04-25,53.0,0.61,13.62
2013-04-26,53.0,0.65,13.61
2013-04-29,60.0,0.58,13.71
2013-04-30,61.0,0.62,13.52
2013-05-01,62.0,0.68,14.49
2013-05-02,63.0,0.55,13.59
2013-05-03,64.0,0.61,12.85
2013-05-06,73.0,0.53,12.66
2013-05-07,78.0,0.63,12.83
2013-05-08,77.0,0.66,12.66
2013-05-09,76.0,0.58,13.13
2013-05-10,77.0,0.59,12.59
2013-05-13,80.0,0.6,12.55
2013-05-14,86.0,0.52,12.77
2013-05-15,87.0,0.52,12.81
2013-05-16,85.0,0.54,13.07
2013-05-17,91.0,0.5,12.45
2013-05-20,83.0,0.52,13.02
2013-05-21,83.0,0.54,13.37
2013-05-22,83.0,0.67,13.82
2013-05-23,80.0,0.67,14.07
2013-05-24,75.0,0.73,13.99
2013-05-28,67.0,0.58,14.48
2013-05-29,66.0,0.64,14.83
2013-05-30,72.0,0.48,14.53
2013-05-31,60.0,0.66,16.299999
2013-06-03,55.0,0.63,16.280001
2013-06-04,48.0,0.67,16.27
2013-06-05,32.0,0.73,17.5
2013-06-06,34.0,0.63,16.629999
2013-06-07,40.0,0.67,15.14
2013-06-10,34.0,0.59,15.44
2013-06-11,31.0,0.81,17.07
2013-06-12,30.0,0.75,18.59
2013-06-13,30.0,0.63,16.41
2013-06-14,29.0,0.73,17.15
2013-06-17,24.0,0.65,16.799999
2013-06-18,24.0,0.54,16.610001
2013-06-19,21.0,0.66,16.639999
2013-06-20,19.0,0.79,20.49
2013-06-21,19.0,0.82,18.9
2013-06-24,18.0,0.65,20.110001
2013-06-25,19.0,0.59,18.469999
2013-06-26,20.0,0.67,17.209999
2013-06-27,21.0,0.71,16.860001
2013-06-28,22.0,0.66,16.860001
2013-07-01,25.0,0.6,16.370001
2013-07-02,29.0,0.65,16.440001
2013-07-03,30.0,0.76,16.200001
2013-07-05,38.0,0.6,14.89
2013-07-08,40.0,0.69,14.78
2013-07-09,48.0,0.54,14.35
2013-07-10,49.0,0.57,14.21
2013-07-11,51.0,0.57,14.01
2013-07-12,61.0,0.67,13.84
2013-07-15,60.0,0.53,13.79
2013-07-16,62.0,0.64,14.42
2013-07-17,57.0,0.62,13.78
2013-07-18,62.0,0.5,13.77
2013-07-19,68.0,0.54,12.54
2013-07-22,63.0,0.67,12.29
2013-07-23,65.0,0.66,12.66
2013-07-24,64.0,0.65,13.18
2013-07-25,62.0,0.59,12.97
2013-07-26,64.0,0.64,12.72
2013-07-29,59.0,0.6,13.39
2013-07-30,62.0,0.56,13.39
2013-07-31,61.0,0.6,13.45
2013-08-01,68.0,0.55,12.94
2013-08-02,62.0,0.58,11.98
2013-08-05,61.0,0.59,11.84
2013-08-06,54.0,0.63,12.72
2013-08-07,47.0,0.63,12.98
2013-08-08,52.0,0.58,12.73
2013-08-09,44.0,0.58,13.41
2013-08-12,50.0,0.55,12.81
2013-08-13,50.0,0.49,12.31
2013-08-14,46.0,0.53,13.04
2013-08-15,43.0,0.66,14.73
2013-08-16,39.0,0.6,14.37
2013-08-19,32.0,0.54,15.1
2013-08-20,26.0,0.61,14.91
2013-08-21,26.0,0.64,15.94
2013-08-22,32.0,0.55,14.76
2013-08-23,27.0,0.6,13.98
2013-08-26,25.0,0.61,14.99
2013-08-27,18.0,0.68,16.77
2013-08-28,24.0,0.55,16.49
2013-08-29,23.0,0.6,16.809999
2013-08-30,20.0,0.67,17.01
2013-09-03,17.0,0.54,16.610001
2013-09-04,28.0,0.54,15.88
2013-09-05,33.0,0.52,15.77
2013-09-06,36.0,0.5,15.85
2013-09-09,43.0,0.45,15.63
2013-09-10,52.0,0.48,14.53
2013-09-11,47.0,0.61,13.82
2013-09-12,46.0,0.63,14.29
2013-09-13,48.0,0.6,14.16
2013-09-16,50.0,0.57,14.38
2013-09-17,54.0,0.57,14.53
2013-09-18,56.0,0.53,13.59
2013-09-19,62.0,0.57,13.16
2013-09-20,57.0,0.6,13.12
2013-09-23,49.0,0.7,14.31
2013-09-24,48.0,0.56,14.08
2013-09-25,47.0,0.62,14.01
2013-09-26,39.0,0.49,14.06
2013-09-27,41.0,0.7,15.46
2013-09-30,35.0,0.76,16.6
2013-10-01,40.0,0.53,15.54
2013-10-02,35.0,0.61,16.6
2013-10-03,29.0,0.69,17.67
2013-10-04,34.0,0.59,16.74
2013-10-07,27.0,0.6,19.41
2013-10-08,20.0,0.72,20.34
2013-10-09,29.0,0.69,19.6
2013-10-10,35.0,0.63,16.48
2013-10-11,31.0,0.6,15.72
2013-10-14,39.0,0.59,16.07
2013-10-15,39.0,0.66,18.66
2013-10-16,46.0,0.54,14.71
2013-10-17,48.0,0.54,13.48
2013-10-18,56.0,0.46,13.04
2013-10-21,53.0,0.53,13.16
2013-10-22,55.0,0.54,13.33
2013-10-23,61.0,0.58,13.42
2013-10-24,62.0,0.6,13.2
2013-10-25,62.0,0.64,13.09
2013-10-28,64.0,0.53,13.31
2013-10-29,64.0,0.52,13.41
2013-10-30,64.0,0.6,13.65
2013-10-31,66.0,0.57,13.75
2013-11-01,67.0,0.61,13.28
2013-11-04,68.0,0.54,12.93
2013-11-05,68.0,0.57,13.27
2013-11-06,68.0,0.58,12.67
2013-11-07,68.0,0.57,13.91
2013-11-08,68.0,0.51,12.9
2013-11-11,67.0,0.52,12.53
2013-11-12,69.0,0.55,12.82
2013-11-13,70.0,0.56,12.52
2013-11-14,70.0,0.59,12.37
2013-11-15,71.0,0.55,12.19
